resample,model,recall
611,claude-sonnet-4-6,0.6666666666666666
611,claude-opus-4-7,0.26666666666666666
611,gpt-5.4-nano,0.8666666666666667
611,gpt-5.4-mini,0.6666666666666666
611,gpt-5.4,0.3333333333333333
612,claude-haiku-4-5-20251001,0.6
612,claude-sonnet-4-6,0.8
612,claude-opus-4-7,0.4666666666666667
612,gpt-5.4-nano,0.7333333333333333
612,gpt-5.4-mini,0.4
612,gpt-5.4,0.3333333333333333
613,claude-haiku-4-5-20251001,0.4
613,claude-sonnet-4-6,0.6666666666666666
613,claude-opus-4-7,0.4666666666666667
613,gpt-5.4-nano,0.8666666666666667
613,gpt-5.4-mini,0.6666666666666666
613,gpt-5.4,0.4666666666666667
614,claude-haiku-4-5-20251001,0.5333333333333333
614,claude-sonnet-4-6,0.5333333333333333
614,claude-opus-4-7,0.6
614,gpt-5.4-nano,0.6666666666666666
614,gpt-5.4-mini,0.5333333333333333
614,gpt-5.4,0.4
615,claude-haiku-4-5-20251001,0.6666666666666666
615,claude-sonnet-4-6,0.6666666666666666
615,claude-opus-4-7,0.26666666666666666
615,gpt-5.4-nano,0.9333333333333333
615,gpt-5.4-mini,0.7333333333333333
615,gpt-5.4,0.3333333333333333
616,claude-haiku-4-5-20251001,0.6
616,claude-sonnet-4-6,0.7333333333333333
616,claude-opus-4-7,0.3333333333333333
616,gpt-5.4-nano,0.8
616,gpt-5.4-mini,0.4666666666666667
616,gpt-5.4,0.4
617,claude-haiku-4-5-20251001,0.4666666666666667
617,claude-sonnet-4-6,0.9333333333333333
617,claude-opus-4-7,0.6666666666666666
617,gpt-5.4-nano,0.9333333333333333
617,gpt-5.4-mini,0.8
617,gpt-5.4,0.4666666666666667
618,claude-haiku-4-5-20251001,0.5333333333333333
618,claude-sonnet-4-6,0.8666666666666667
618,claude-opus-4-7,0.3333333333333333
618,gpt-5.4-nano,0.7333333333333333
618,gpt-5.4-mini,0.26666666666666666
618,gpt-5.4,0.4
619,claude-haiku-4-5-20251001,0.5333333333333333
619,claude-sonnet-4-6,0.7333333333333333
619,claude-opus-4-7,0.5333333333333333
619,gpt-5.4-nano,0.8666666666666667
619,gpt-5.4-mini,0.4
619,gpt-5.4,0.26666666666666666
620,claude-haiku-4-5-20251001,0.8
620,claude-sonnet-4-6,0.8666666666666667
620,claude-opus-4-7,0.6
620,gpt-5.4-nano,0.8
620,gpt-5.4-mini,0.6666666666666666
620,gpt-5.4,0.4
621,claude-haiku-4-5-20251001,0.3333333333333333
621,claude-sonnet-4-6,0.8
621,claude-opus-4-7,0.4666666666666667
621,gpt-5.4-nano,0.8666666666666667
621,gpt-5.4-mini,0.6
621,gpt-5.4,0.5333333333333333
622,claude-haiku-4-5-20251001,0.6
622,claude-sonnet-4-6,0.8666666666666667
622,claude-opus-4-7,0.4
622,gpt-5.4-nano,0.9333333333333333
622,gpt-5.4-mini,0.6
622,gpt-5.4,0.3333333333333333
623,claude-haiku-4-5-20251001,0.5333333333333333
623,claude-sonnet-4-6,0.6
623,claude-opus-4-7,0.5333333333333333
623,gpt-5.4-nano,0.6666666666666666
623,gpt-5.4-mini,0.5333333333333333
623,gpt-5.4,0.6
624,claude-haiku-4-5-20251001,0.5333333333333333
624,claude-sonnet-4-6,0.7333333333333333
624,claude-opus-4-7,0.4666666666666667
624,gpt-5.4-nano,0.8666666666666667
624,gpt-5.4-mini,0.3333333333333333
624,gpt-5.4,0.4
625,claude-haiku-4-5-20251001,0.4
625,claude-sonnet-4-6,0.6666666666666666
625,claude-opus-4-7,0.3333333333333333
625,gpt-5.4-nano,0.8666666666666667
625,gpt-5.4-mini,0.3333333333333333
625,gpt-5.4,0.5333333333333333
626,claude-haiku-4-5-20251001,0.5333333333333333
626,claude-sonnet-4-6,0.6
626,claude-opus-4-7,0.5333333333333333
626,gpt-5.4-nano,1.0
626,gpt-5.4-mini,0.6666666666666666
626,gpt-5.4,0.3333333333333333
627,claude-haiku-4-5-20251001,0.5333333333333333
627,claude-sonnet-4-6,0.6
627,claude-opus-4-7,0.4666666666666667
627,gpt-5.4-nano,0.6
627,gpt-5.4-mini,0.5333333333333333
627,gpt-5.4,0.4
628,claude-haiku-4-5-20251001,0.6666666666666666
628,claude-sonnet-4-6,0.6666666666666666
628,claude-opus-4-7,0.4666666666666667
628,gpt-5.4-nano,0.7333333333333333
628,gpt-5.4-mini,0.6666666666666666
628,gpt-5.4,0.4
629,claude-haiku-4-5-20251001,0.7333333333333333
629,claude-sonnet-4-6,0.6
629,claude-opus-4-7,0.6
629,gpt-5.4-nano,0.8666666666666667
629,gpt-5.4-mini,0.6
629,gpt-5.4,0.4
630,claude-haiku-4-5-20251001,0.7333333333333333
630,claude-sonnet-4-6,0.6666666666666666
630,claude-opus-4-7,0.3333333333333333
630,gpt-5.4-nano,0.8666666666666667
630,gpt-5.4-mini,0.26666666666666666
630,gpt-5.4,0.26666666666666666
631,claude-haiku-4-5-20251001,0.6
631,claude-sonnet-4-6,0.8666666666666667
631,claude-opus-4-7,0.5333333333333333
631,gpt-5.4-nano,0.8
631,gpt-5.4-mini,0.6666666666666666
631,gpt-5.4,0.4
632,claude-haiku-4-5-20251001,0.4666666666666667
632,claude-sonnet-4-6,0.6666666666666666
632,claude-opus-4-7,0.3333333333333333
632,gpt-5.4-nano,0.8666666666666667
632,gpt-5.4-mini,0.4
632,gpt-5.4,0.26666666666666666
633,claude-haiku-4-5-20251001,0.5333333333333333
633,claude-sonnet-4-6,0.6
633,claude-opus-4-7,0.5333333333333333
633,gpt-5.4-nano,0.9333333333333333
633,gpt-5.4-mini,0.5333333333333333
633,gpt-5.4,0.6
634,claude-haiku-4-5-20251001,0.6
634,claude-sonnet-4-6,0.8
634,claude-opus-4-7,0.4
634,gpt-5.4-nano,1.0
634,gpt-5.4-mini,0.5333333333333333
634,gpt-5.4,0.26666666666666666
635,claude-haiku-4-5-20251001,0.6
635,claude-sonnet-4-6,0.8666666666666667
635,claude-opus-4-7,0.4666666666666667
635,gpt-5.4-nano,0.9333333333333333
635,gpt-5.4-mini,0.5333333333333333
635,gpt-5.4,0.13333333333333333
636,claude-haiku-4-5-20251001,0.7333333333333333
636,claude-sonnet-4-6,0.8
636,claude-opus-4-7,0.5333333333333333
636,gpt-5.4-nano,0.8
636,gpt-5.4-mini,0.5333333333333333
636,gpt-5.4,0.4666666666666667
637,claude-haiku-4-5-20251001,0.4666666666666667
637,claude-sonnet-4-6,0.4666666666666667
637,claude-opus-4-7,0.6
637,gpt-5.4-nano,0.8
637,gpt-5.4-mini,0.5333333333333333
637,gpt-5.4,0.4666666666666667
638,claude-haiku-4-5-20251001,0.5333333333333333
638,claude-sonnet-4-6,0.8666666666666667
638,claude-opus-4-7,0.26666666666666666
638,gpt-5.4-nano,0.9333333333333333
638,gpt-5.4-mini,0.4666666666666667
638,gpt-5.4,0.5333333333333333
639,claude-haiku-4-5-20251001,0.6666666666666666
639,claude-sonnet-4-6,0.6
639,claude-opus-4-7,0.4
639,gpt-5.4-nano,0.7333333333333333
639,gpt-5.4-mini,0.6
639,gpt-5.4,0.3333333333333333
640,claude-haiku-4-5-20251001,0.4666666666666667
640,claude-sonnet-4-6,0.7333333333333333
640,claude-opus-4-7,0.6666666666666666
640,gpt-5.4-nano,0.7333333333333333
640,gpt-5.4-mini,0.4
640,gpt-5.4,0.4666666666666667
641,claude-haiku-4-5-20251001,0.6666666666666666
641,claude-sonnet-4-6,0.8
641,claude-opus-4-7,0.6
641,gpt-5.4-nano,0.4666666666666667
641,gpt-5.4-mini,0.6
641,gpt-5.4,0.4666666666666667
642,claude-haiku-4-5-20251001,0.6
642,claude-sonnet-4-6,0.8666666666666667
642,claude-opus-4-7,0.5333333333333333
642,gpt-5.4-nano,0.8666666666666667
642,gpt-5.4-mini,0.8
642,gpt-5.4,0.4
643,claude-haiku-4-5-20251001,0.6666666666666666
643,claude-sonnet-4-6,0.5333333333333333
643,claude-opus-4-7,0.5333333333333333
643,gpt-5.4-nano,0.8
643,gpt-5.4-mini,0.4666666666666667
643,gpt-5.4,0.5333333333333333
644,claude-haiku-4-5-20251001,0.4666666666666667
644,claude-sonnet-4-6,0.8666666666666667
644,claude-opus-4-7,0.5333333333333333
644,gpt-5.4-nano,0.8
644,gpt-5.4-mini,0.5333333333333333
644,gpt-5.4,0.4
645,claude-haiku-4-5-20251001,0.6
645,claude-sonnet-4-6,0.8
645,claude-opus-4-7,0.4
645,gpt-5.4-nano,0.8666666666666667
645,gpt-5.4-mini,0.4666666666666667
645,gpt-5.4,0.4
646,claude-haiku-4-5-20251001,0.6
646,claude-sonnet-4-6,0.6
646,claude-opus-4-7,0.4
646,gpt-5.4-nano,0.9333333333333333
646,gpt-5.4-mini,0.6
646,gpt-5.4,0.26666666666666666
647,claude-haiku-4-5-20251001,0.6666666666666666
647,claude-sonnet-4-6,0.9333333333333333
647,claude-opus-4-7,0.4666666666666667
647,gpt-5.4-nano,0.8
647,gpt-5.4-mini,0.4666666666666667
647,gpt-5.4,0.4666666666666667
648,claude-haiku-4-5-20251001,0.5333333333333333
648,claude-sonnet-4-6,0.6666666666666666
648,claude-opus-4-7,0.5333333333333333
648,gpt-5.4-nano,0.7333333333333333
648,gpt-5.4-mini,0.6666666666666666
648,gpt-5.4,0.26666666666666666
649,claude-haiku-4-5-20251001,0.6666666666666666
649,claude-sonnet-4-6,0.8666666666666667
649,claude-opus-4-7,0.5333333333333333
649,gpt-5.4-nano,0.7333333333333333
649,gpt-5.4-mini,0.4
649,gpt-5.4,0.3333333333333333
650,claude-haiku-4-5-20251001,0.4666666666666667
650,claude-sonnet-4-6,0.6666666666666666
650,claude-opus-4-7,0.4
650,gpt-5.4-nano,0.7333333333333333
650,gpt-5.4-mini,0.4
650,gpt-5.4,0.26666666666666666
651,claude-haiku-4-5-20251001,0.5333333333333333
651,claude-sonnet-4-6,0.5333333333333333
651,claude-opus-4-7,0.4666666666666667
651,gpt-5.4-nano,0.9333333333333333
651,gpt-5.4-mini,0.6
651,gpt-5.4,0.4
652,claude-haiku-4-5-20251001,0.5333333333333333
652,claude-sonnet-4-6,0.8
652,claude-opus-4-7,0.3333333333333333
652,gpt-5.4-nano,0.6666666666666666
652,gpt-5.4-mini,0.6
652,gpt-5.4,0.4666666666666667
653,claude-haiku-4-5-20251001,0.6
653,claude-sonnet-4-6,0.8666666666666667
653,claude-opus-4-7,0.4
653,gpt-5.4-nano,0.8666666666666667
653,gpt-5.4-mini,0.6
653,gpt-5.4,0.4666666666666667
654,claude-haiku-4-5-20251001,0.3333333333333333
654,claude-sonnet-4-6,0.8
654,claude-opus-4-7,0.4
654,gpt-5.4-nano,0.6666666666666666
654,gpt-5.4-mini,0.26666666666666666
654,gpt-5.4,0.4
655,claude-haiku-4-5-20251001,0.5333333333333333
655,claude-sonnet-4-6,0.7333333333333333
655,claude-opus-4-7,0.3333333333333333
655,gpt-5.4-nano,0.7333333333333333
655,gpt-5.4-mini,0.7333333333333333
655,gpt-5.4,0.4
656,claude-haiku-4-5-20251001,0.5333333333333333
656,claude-sonnet-4-6,0.8
656,claude-opus-4-7,0.4
656,gpt-5.4-nano,0.6666666666666666
656,gpt-5.4-mini,0.6666666666666666
656,gpt-5.4,0.4
657,claude-haiku-4-5-20251001,0.5333333333333333
657,claude-sonnet-4-6,0.9333333333333333
657,claude-opus-4-7,0.4
657,gpt-5.4-nano,0.8
657,gpt-5.4-mini,0.4
657,gpt-5.4,0.4
658,claude-haiku-4-5-20251001,0.6
658,claude-sonnet-4-6,0.8666666666666667
658,claude-opus-4-7,0.3333333333333333
658,gpt-5.4-nano,0.8
658,gpt-5.4-mini,0.6
658,gpt-5.4,0.5333333333333333
659,claude-haiku-4-5-20251001,0.4666666666666667
659,claude-sonnet-4-6,0.9333333333333333
659,claude-opus-4-7,0.4666666666666667
659,gpt-5.4-nano,0.8
659,gpt-5.4-mini,0.7333333333333333
659,gpt-5.4,0.5333333333333333
660,claude-haiku-4-5-20251001,0.6
660,claude-sonnet-4-6,0.7333333333333333
660,claude-opus-4-7,0.4
660,gpt-5.4-nano,0.9333333333333333
660,gpt-5.4-mini,0.7333333333333333
660,gpt-5.4,0.4
661,claude-haiku-4-5-20251001,0.4666666666666667
661,claude-sonnet-4-6,0.6
661,claude-opus-4-7,0.4
661,gpt-5.4-nano,0.6666666666666666
661,gpt-5.4-mini,0.6666666666666666
661,gpt-5.4,0.26666666666666666
662,claude-haiku-4-5-20251001,0.8666666666666667
662,claude-sonnet-4-6,0.5333333333333333
662,claude-opus-4-7,0.5333333333333333
662,gpt-5.4-nano,0.8666666666666667
662,gpt-5.4-mini,0.4666666666666667
662,gpt-5.4,0.7333333333333333
663,claude-haiku-4-5-20251001,0.6666666666666666
663,claude-sonnet-4-6,0.6
663,claude-opus-4-7,0.6
663,gpt-5.4-nano,0.6666666666666666
663,gpt-5.4-mini,0.5333333333333333
663,gpt-5.4,0.4
664,claude-haiku-4-5-20251001,0.4
664,claude-sonnet-4-6,0.8
664,claude-opus-4-7,0.5333333333333333
664,gpt-5.4-nano,0.8
664,gpt-5.4-mini,0.6666666666666666
664,gpt-5.4,0.4666666666666667
665,claude-haiku-4-5-20251001,0.6666666666666666
665,claude-sonnet-4-6,0.6666666666666666
665,claude-opus-4-7,0.4666666666666667
665,gpt-5.4-nano,0.9333333333333333
665,gpt-5.4-mini,0.6
665,gpt-5.4,0.5333333333333333
666,claude-haiku-4-5-20251001,0.5333333333333333
666,claude-sonnet-4-6,0.5333333333333333
666,claude-opus-4-7,0.4666666666666667
666,gpt-5.4-nano,0.7333333333333333
666,gpt-5.4-mini,0.5333333333333333
666,gpt-5.4,0.6
667,claude-haiku-4-5-20251001,0.4666666666666667
667,claude-sonnet-4-6,0.7333333333333333
667,claude-opus-4-7,0.6
667,gpt-5.4-nano,0.5333333333333333
667,gpt-5.4-mini,0.5333333333333333
667,gpt-5.4,0.5333333333333333
668,claude-haiku-4-5-20251001,0.4666666666666667
668,claude-sonnet-4-6,0.6666666666666666
668,claude-opus-4-7,0.6
668,gpt-5.4-nano,0.8
668,gpt-5.4-mini,0.6666666666666666
668,gpt-5.4,0.3333333333333333
669,claude-haiku-4-5-20251001,0.8
669,claude-sonnet-4-6,0.8666666666666667
669,claude-opus-4-7,0.3333333333333333
669,gpt-5.4-nano,0.8
669,gpt-5.4-mini,0.4
669,gpt-5.4,0.2
670,claude-haiku-4-5-20251001,0.6666666666666666
670,claude-sonnet-4-6,0.8666666666666667
670,claude-opus-4-7,0.13333333333333333
670,gpt-5.4-nano,0.6666666666666666
670,gpt-5.4-mini,0.4
670,gpt-5.4,0.3333333333333333
671,claude-haiku-4-5-20251001,0.3333333333333333
671,claude-sonnet-4-6,0.8
671,claude-opus-4-7,0.4
671,gpt-5.4-nano,0.7333333333333333
671,gpt-5.4-mini,0.6
671,gpt-5.4,0.3333333333333333
672,claude-haiku-4-5-20251001,0.6
672,claude-sonnet-4-6,0.6666666666666666
672,claude-opus-4-7,0.4666666666666667
672,gpt-5.4-nano,0.6666666666666666
672,gpt-5.4-mini,0.4
672,gpt-5.4,0.2
673,claude-haiku-4-5-20251001,0.3333333333333333
673,claude-sonnet-4-6,0.8666666666666667
673,claude-opus-4-7,0.3333333333333333
673,gpt-5.4-nano,0.8666666666666667
673,gpt-5.4-mini,0.4
673,gpt-5.4,0.4666666666666667
674,claude-haiku-4-5-20251001,0.6
674,claude-sonnet-4-6,0.7333333333333333
674,claude-opus-4-7,0.5333333333333333
674,gpt-5.4-nano,0.8666666666666667
674,gpt-5.4-mini,0.4666666666666667
674,gpt-5.4,0.6666666666666666
675,claude-haiku-4-5-20251001,0.5333333333333333
675,claude-sonnet-4-6,0.8666666666666667
675,claude-opus-4-7,0.6
675,gpt-5.4-nano,0.8
675,gpt-5.4-mini,0.4666666666666667
675,gpt-5.4,0.3333333333333333
676,claude-haiku-4-5-20251001,0.6666666666666666
676,claude-sonnet-4-6,0.7333333333333333
676,claude-opus-4-7,0.4666666666666667
676,gpt-5.4-nano,0.8666666666666667
676,gpt-5.4-mini,0.4
676,gpt-5.4,0.4
677,claude-haiku-4-5-20251001,0.4
677,claude-sonnet-4-6,0.8
677,claude-opus-4-7,0.4666666666666667
677,gpt-5.4-nano,0.8
677,gpt-5.4-mini,0.6666666666666666
677,gpt-5.4,0.3333333333333333
678,claude-haiku-4-5-20251001,0.4666666666666667
678,claude-sonnet-4-6,0.8
678,claude-opus-4-7,0.26666666666666666
678,gpt-5.4-nano,0.9333333333333333
678,gpt-5.4-mini,0.5333333333333333
678,gpt-5.4,0.5333333333333333
679,claude-haiku-4-5-20251001,0.4666666666666667
679,claude-sonnet-4-6,0.7333333333333333
679,claude-opus-4-7,0.26666666666666666
679,gpt-5.4-nano,0.8
679,gpt-5.4-mini,0.4666666666666667
679,gpt-5.4,0.4666666666666667
680,claude-haiku-4-5-20251001,0.4
680,claude-sonnet-4-6,0.7333333333333333
680,claude-opus-4-7,0.4666666666666667
680,gpt-5.4-nano,0.7333333333333333
680,gpt-5.4-mini,0.5333333333333333
680,gpt-5.4,0.6
681,claude-haiku-4-5-20251001,0.7333333333333333
681,claude-sonnet-4-6,0.8
681,claude-opus-4-7,0.4666666666666667
681,gpt-5.4-nano,0.9333333333333333
681,gpt-5.4-mini,0.6
681,gpt-5.4,0.06666666666666667
682,claude-haiku-4-5-20251001,0.5333333333333333
682,claude-sonnet-4-6,0.6666666666666666
682,claude-opus-4-7,0.6666666666666666
682,gpt-5.4-nano,0.8666666666666667
682,gpt-5.4-mini,0.8
682,gpt-5.4,0.4
683,claude-haiku-4-5-20251001,0.6666666666666666
683,claude-sonnet-4-6,0.6666666666666666
683,claude-opus-4-7,0.4
683,gpt-5.4-nano,0.9333333333333333
683,gpt-5.4-mini,0.4666666666666667
683,gpt-5.4,0.3333333333333333
684,claude-haiku-4-5-20251001,0.5333333333333333
684,claude-sonnet-4-6,0.6666666666666666
684,claude-opus-4-7,0.4666666666666667
684,gpt-5.4-nano,0.7333333333333333
684,gpt-5.4-mini,0.4666666666666667
684,gpt-5.4,0.4666666666666667
685,claude-haiku-4-5-20251001,0.4
685,claude-sonnet-4-6,0.9333333333333333
685,claude-opus-4-7,0.5333333333333333
685,gpt-5.4-nano,0.7333333333333333
685,gpt-5.4-mini,0.8
685,gpt-5.4,0.2
686,claude-haiku-4-5-20251001,0.6
686,claude-sonnet-4-6,0.6
686,claude-opus-4-7,0.6
686,gpt-5.4-nano,0.8666666666666667
686,gpt-5.4-mini,0.4
686,gpt-5.4,0.2
687,claude-haiku-4-5-20251001,0.3333333333333333
687,claude-sonnet-4-6,0.8666666666666667
687,claude-opus-4-7,0.4
687,gpt-5.4-nano,0.8666666666666667
687,gpt-5.4-mini,0.4666666666666667
687,gpt-5.4,0.4666666666666667
688,claude-haiku-4-5-20251001,0.4666666666666667
688,claude-sonnet-4-6,0.6666666666666666
688,claude-opus-4-7,0.3333333333333333
688,gpt-5.4-nano,0.8
688,gpt-5.4-mini,0.6666666666666666
688,gpt-5.4,0.4666666666666667
689,claude-haiku-4-5-20251001,0.5333333333333333
689,claude-sonnet-4-6,0.6666666666666666
689,claude-opus-4-7,0.7333333333333333
689,gpt-5.4-nano,0.8
689,gpt-5.4-mini,0.6
689,gpt-5.4,0.4666666666666667
690,claude-haiku-4-5-20251001,0.6
690,claude-sonnet-4-6,0.7333333333333333
690,claude-opus-4-7,0.3333333333333333
690,gpt-5.4-nano,0.7333333333333333
690,gpt-5.4-mini,0.5333333333333333
690,gpt-5.4,0.4
691,claude-haiku-4-5-20251001,0.6
691,claude-sonnet-4-6,0.8
691,claude-opus-4-7,0.5333333333333333
691,gpt-5.4-nano,0.6666666666666666
691,gpt-5.4-mini,0.4666666666666667
691,gpt-5.4,0.4666666666666667
692,claude-haiku-4-5-20251001,0.5333333333333333
692,claude-sonnet-4-6,0.6
692,claude-opus-4-7,0.5333333333333333
692,gpt-5.4-nano,0.8666666666666667
692,gpt-5.4-mini,0.4666666666666667
692,gpt-5.4,0.5333333333333333
693,claude-haiku-4-5-20251001,0.6
693,claude-sonnet-4-6,0.7333333333333333
693,claude-opus-4-7,0.5333333333333333
693,gpt-5.4-nano,0.7333333333333333
693,gpt-5.4-mini,0.5333333333333333
693,gpt-5.4,0.3333333333333333
694,claude-haiku-4-5-20251001,0.6
694,claude-sonnet-4-6,0.4666666666666667
694,claude-opus-4-7,0.4666666666666667
694,gpt-5.4-nano,0.7333333333333333
694,gpt-5.4-mini,0.5333333333333333
694,gpt-5.4,0.3333333333333333
695,claude-haiku-4-5-20251001,0.6
695,claude-sonnet-4-6,0.7333333333333333
695,claude-opus-4-7,0.5333333333333333
695,gpt-5.4-nano,0.8666666666666667
695,gpt-5.4-mini,0.6
695,gpt-5.4,0.26666666666666666
696,claude-haiku-4-5-20251001,0.6
696,claude-sonnet-4-6,0.9333333333333333
696,claude-opus-4-7,0.4666666666666667
696,gpt-5.4-nano,0.8
696,gpt-5.4-mini,0.6
696,gpt-5.4,0.6
697,claude-haiku-4-5-20251001,0.5333333333333333
697,claude-sonnet-4-6,0.8
697,claude-opus-4-7,0.5333333333333333
697,gpt-5.4-nano,0.8
697,gpt-5.4-mini,0.5333333333333333
697,gpt-5.4,0.2
698,claude-haiku-4-5-20251001,0.4
698,claude-sonnet-4-6,0.8
698,claude-opus-4-7,0.3333333333333333
698,gpt-5.4-nano,0.6
698,gpt-5.4-mini,0.8
698,gpt-5.4,0.4
699,claude-haiku-4-5-20251001,0.6666666666666666
699,claude-sonnet-4-6,0.6666666666666666
699,claude-opus-4-7,0.5333333333333333
699,gpt-5.4-nano,0.7333333333333333
699,gpt-5.4-mini,0.7333333333333333
699,gpt-5.4,0.4
700,claude-haiku-4-5-20251001,0.5333333333333333
700,claude-sonnet-4-6,0.8
700,claude-opus-4-7,0.4666666666666667
700,gpt-5.4-nano,0.8
700,gpt-5.4-mini,0.4666666666666667
700,gpt-5.4,0.6
701,claude-haiku-4-5-20251001,0.5333333333333333
701,claude-sonnet-4-6,0.8
701,claude-opus-4-7,0.4666666666666667
701,gpt-5.4-nano,0.7333333333333333
701,gpt-5.4-mini,0.5333333333333333
701,gpt-5.4,0.3333333333333333
702,claude-haiku-4-5-20251001,0.5333333333333333
702,claude-sonnet-4-6,0.8
702,claude-opus-4-7,0.5333333333333333
702,gpt-5.4-nano,0.8666666666666667
702,gpt-5.4-mini,0.4666666666666667
702,gpt-5.4,0.4
703,claude-haiku-4-5-20251001,0.4666666666666667
703,claude-sonnet-4-6,0.7333333333333333
703,claude-opus-4-7,0.4666666666666667
703,gpt-5.4-nano,0.7333333333333333
703,gpt-5.4-mini,0.6
703,gpt-5.4,0.4
704,claude-haiku-4-5-20251001,0.6
704,claude-sonnet-4-6,0.7333333333333333
704,claude-opus-4-7,0.3333333333333333
704,gpt-5.4-nano,0.8
704,gpt-5.4-mini,0.6
704,gpt-5.4,0.2
705,claude-haiku-4-5-20251001,0.4666666666666667
705,claude-sonnet-4-6,0.6666666666666666
705,claude-opus-4-7,0.4
705,gpt-5.4-nano,0.8
705,gpt-5.4-mini,0.4666666666666667
705,gpt-5.4,0.3333333333333333
706,claude-haiku-4-5-20251001,0.7333333333333333
706,claude-sonnet-4-6,0.7333333333333333
706,claude-opus-4-7,0.6
706,gpt-5.4-nano,0.6666666666666666
706,gpt-5.4-mini,0.7333333333333333
706,gpt-5.4,0.26666666666666666
707,claude-haiku-4-5-20251001,0.7333333333333333
707,claude-sonnet-4-6,0.8
707,claude-opus-4-7,0.3333333333333333
707,gpt-5.4-nano,0.6666666666666666
707,gpt-5.4-mini,0.4666666666666667
707,gpt-5.4,0.2
708,claude-haiku-4-5-20251001,0.6
708,claude-sonnet-4-6,0.8
708,claude-opus-4-7,0.4666666666666667
708,gpt-5.4-nano,0.8
708,gpt-5.4-mini,0.4666666666666667
708,gpt-5.4,0.3333333333333333
709,claude-haiku-4-5-20251001,0.6666666666666666
709,claude-sonnet-4-6,0.6666666666666666
709,claude-opus-4-7,0.3333333333333333
709,gpt-5.4-nano,0.6666666666666666
709,gpt-5.4-mini,0.4
709,gpt-5.4,0.2
710,claude-haiku-4-5-20251001,0.7333333333333333
710,claude-sonnet-4-6,0.6666666666666666
710,claude-opus-4-7,0.26666666666666666
710,gpt-5.4-nano,0.8666666666666667
710,gpt-5.4-mini,0.4666666666666667
710,gpt-5.4,0.26666666666666666
711,claude-haiku-4-5-20251001,0.5333333333333333
711,claude-sonnet-4-6,0.7333333333333333
711,claude-opus-4-7,0.5333333333333333
711,gpt-5.4-nano,0.9333333333333333
711,gpt-5.4-mini,0.6
711,gpt-5.4,0.26666666666666666
712,claude-haiku-4-5-20251001,0.3333333333333333
712,claude-sonnet-4-6,0.9333333333333333
712,claude-opus-4-7,0.5333333333333333
712,gpt-5.4-nano,0.8
712,gpt-5.4-mini,0.5333333333333333
712,gpt-5.4,0.4666666666666667
713,claude-haiku-4-5-20251001,0.8666666666666667
713,claude-sonnet-4-6,0.8
713,claude-opus-4-7,0.4666666666666667
713,gpt-5.4-nano,0.6666666666666666
713,gpt-5.4-mini,0.4
713,gpt-5.4,0.5333333333333333
714,claude-haiku-4-5-20251001,0.6
714,claude-sonnet-4-6,0.8
714,claude-opus-4-7,0.5333333333333333
714,gpt-5.4-nano,0.8
714,gpt-5.4-mini,0.5333333333333333
714,gpt-5.4,0.2
715,claude-haiku-4-5-20251001,0.7333333333333333
715,claude-sonnet-4-6,0.7333333333333333
715,claude-opus-4-7,0.5333333333333333
715,gpt-5.4-nano,0.6666666666666666
715,gpt-5.4-mini,0.4
715,gpt-5.4,0.3333333333333333
716,claude-haiku-4-5-20251001,0.4
716,claude-sonnet-4-6,0.7333333333333333
716,claude-opus-4-7,0.4
716,gpt-5.4-nano,0.7333333333333333
716,gpt-5.4-mini,0.6666666666666666
716,gpt-5.4,0.13333333333333333
717,claude-haiku-4-5-20251001,0.7333333333333333
717,claude-sonnet-4-6,0.6
717,claude-opus-4-7,0.6
717,gpt-5.4-nano,0.8666666666666667
717,gpt-5.4-mini,0.4
717,gpt-5.4,0.5333333333333333
718,claude-haiku-4-5-20251001,0.5333333333333333
718,claude-sonnet-4-6,0.7333333333333333
718,claude-opus-4-7,0.26666666666666666
718,gpt-5.4-nano,0.6666666666666666
718,gpt-5.4-mini,0.5333333333333333
718,gpt-5.4,0.4666666666666667
719,claude-haiku-4-5-20251001,0.4
719,claude-sonnet-4-6,0.8
719,claude-opus-4-7,0.7333333333333333
719,gpt-5.4-nano,0.8
719,gpt-5.4-mini,0.4666666666666667
719,gpt-5.4,0.4
